date,ward,precinct,race,type,candidate,votes
2016-11-08,21,09,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,21,09,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,1
2016-11-08,21,09,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,21,09,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,21,09,PRESIDENT,Total,CLINTON/KAINE,497
2016-11-08,21,09,PRESIDENT,Total,TRUMP/PENCE,8
2016-11-08,21,09,PRESIDENT,Total,JOHNSON/WELD,2
2016-11-08,22,01,PRESIDENT,Polling,CLINTON/KAINE,279
2016-11-08,22,01,PRESIDENT,Polling,TRUMP/PENCE,4
2016-11-08,22,01,PRESIDENT,Polling,JOHNSON/WELD,0
2016-11-08,22,01,PRESIDENT,ABSENTEE,CLINTON/KAINE,13
2016-11-08,22,01,PRESIDENT,ABSENTEE,TRUMP/PENCE,0
2016-11-08,22,01,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
2016-11-08,22,01,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
2016-11-08,22,01,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
2016-11-08,22,01,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,22,01,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,1
2016-11-08,22,01,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,22,01,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,22,01,PRESIDENT,Total,CLINTON/KAINE,293
2016-11-08,22,01,PRESIDENT,Total,TRUMP/PENCE,4
2016-11-08,22,01,PRESIDENT,Total,JOHNSON/WELD,0
2016-11-08,22,02,PRESIDENT,Polling,CLINTON/KAINE,528
2016-11-08,22,02,PRESIDENT,Polling,TRUMP/PENCE,5
2016-11-08,22,02,PRESIDENT,Polling,JOHNSON/WELD,1
2016-11-08,22,02,PRESIDENT,ABSENTEE,CLINTON/KAINE,46
2016-11-08,22,02,PRESIDENT,ABSENTEE,TRUMP/PENCE,2
2016-11-08,22,02,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
2016-11-08,22,02,PRESIDENT,PROVISIONAL,CLINTON/KAINE,2
2016-11-08,22,02,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
2016-11-08,22,02,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,22,02,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,22,02,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,22,02,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,22,02,PRESIDENT,Total,CLINTON/KAINE,576
2016-11-08,22,02,PRESIDENT,Total,TRUMP/PENCE,7
2016-11-08,22,02,PRESIDENT,Total,JOHNSON/WELD,1
2016-11-08,22,03,PRESIDENT,Polling,CLINTON/KAINE,615
2016-11-08,22,03,PRESIDENT,Polling,TRUMP/PENCE,13
2016-11-08,22,03,PRESIDENT,Polling,JOHNSON/WELD,2
2016-11-08,22,03,PRESIDENT,ABSENTEE,CLINTON/KAINE,52
2016-11-08,22,03,PRESIDENT,ABSENTEE,TRUMP/PENCE,0
2016-11-08,22,03,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
2016-11-08,22,03,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
2016-11-08,22,03,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
2016-11-08,22,03,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,22,03,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,1
2016-11-08,22,03,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,22,03,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,22,03,PRESIDENT,Total,CLINTON/KAINE,668
2016-11-08,22,03,PRESIDENT,Total,TRUMP/PENCE,13
2016-11-08,22,03,PRESIDENT,Total,JOHNSON/WELD,2
2016-11-08,22,04,PRESIDENT,Polling,CLINTON/KAINE,452
2016-11-08,22,04,PRESIDENT,Polling,TRUMP/PENCE,6
2016-11-08,22,04,PRESIDENT,Polling,JOHNSON/WELD,4
2016-11-08,22,04,PRESIDENT,ABSENTEE,CLINTON/KAINE,49
2016-11-08,22,04,PRESIDENT,ABSENTEE,TRUMP/PENCE,0
2016-11-08,22,04,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
2016-11-08,22,04,PRESIDENT,PROVISIONAL,CLINTON/KAINE,1
2016-11-08,22,04,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
2016-11-08,22,04,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,22,04,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,22,04,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,22,04,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,22,04,PRESIDENT,Total,CLINTON/KAINE,502
2016-11-08,22,04,PRESIDENT,Total,TRUMP/PENCE,6
2016-11-08,22,04,PRESIDENT,Total,JOHNSON/WELD,4
2016-11-08,22,05,PRESIDENT,Polling,CLINTON/KAINE,399
2016-11-08,22,05,PRESIDENT,Polling,TRUMP/PENCE,8
2016-11-08,22,05,PRESIDENT,Polling,JOHNSON/WELD,3
2016-11-08,22,05,PRESIDENT,ABSENTEE,CLINTON/KAINE,33
2016-11-08,22,05,PRESIDENT,ABSENTEE,TRUMP/PENCE,0
2016-11-08,22,05,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
2016-11-08,22,05,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
2016-11-08,22,05,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
2016-11-08,22,05,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,22,05,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,1
2016-11-08,22,05,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,22,05,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,22,05,PRESIDENT,Total,CLINTON/KAINE,433
2016-11-08,22,05,PRESIDENT,Total,TRUMP/PENCE,8
2016-11-08,22,05,PRESIDENT,Total,JOHNSON/WELD,3
2016-11-08,22,06,PRESIDENT,Polling,CLINTON/KAINE,630
2016-11-08,22,06,PRESIDENT,Polling,TRUMP/PENCE,16
2016-11-08,22,06,PRESIDENT,Polling,JOHNSON/WELD,1
2016-11-08,22,06,PRESIDENT,ABSENTEE,CLINTON/KAINE,40
2016-11-08,22,06,PRESIDENT,ABSENTEE,TRUMP/PENCE,0
2016-11-08,22,06,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
2016-11-08,22,06,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
2016-11-08,22,06,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
2016-11-08,22,06,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,22,06,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,22,06,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,22,06,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,22,06,PRESIDENT,Total,CLINTON/KAINE,670
2016-11-08,22,06,PRESIDENT,Total,TRUMP/PENCE,16
2016-11-08,22,06,PRESIDENT,Total,JOHNSON/WELD,1
2016-11-08,22,07,PRESIDENT,Polling,CLINTON/KAINE,244
2016-11-08,22,07,PRESIDENT,Polling,TRUMP/PENCE,1
2016-11-08,22,07,PRESIDENT,Polling,JOHNSON/WELD,2
2016-11-08,22,07,PRESIDENT,ABSENTEE,CLINTON/KAINE,10
2016-11-08,22,07,PRESIDENT,ABSENTEE,TRUMP/PENCE,1
2016-11-08,22,07,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
2016-11-08,22,07,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
2016-11-08,22,07,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
2016-11-08,22,07,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,22,07,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,22,07,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,22,07,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,22,07,PRESIDENT,Total,CLINTON/KAINE,254
2016-11-08,22,07,PRESIDENT,Total,TRUMP/PENCE,2
2016-11-08,22,07,PRESIDENT,Total,JOHNSON/WELD,2
2016-11-08,22,08,PRESIDENT,Polling,CLINTON/KAINE,88
2016-11-08,22,08,PRESIDENT,Polling,TRUMP/PENCE,1
2016-11-08,22,08,PRESIDENT,Polling,JOHNSON/WELD,2
2016-11-08,22,08,PRESIDENT,ABSENTEE,CLINTON/KAINE,7
2016-11-08,22,08,PRESIDENT,ABSENTEE,TRUMP/PENCE,0
2016-11-08,22,08,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
2016-11-08,22,08,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
2016-11-08,22,08,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
2016-11-08,22,08,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,22,08,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,22,08,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,22,08,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,22,08,PRESIDENT,Total,CLINTON/KAINE,95
2016-11-08,22,08,PRESIDENT,Total,TRUMP/PENCE,1
2016-11-08,22,08,PRESIDENT,Total,JOHNSON/WELD,2
2016-11-08,23,01,PRESIDENT,Polling,CLINTON/KAINE,630
2016-11-08,23,01,PRESIDENT,Polling,TRUMP/PENCE,370
2016-11-08,23,01,PRESIDENT,Polling,JOHNSON/WELD,59
2016-11-08,23,01,PRESIDENT,ABSENTEE,CLINTON/KAINE,43
2016-11-08,23,01,PRESIDENT,ABSENTEE,TRUMP/PENCE,19
2016-11-08,23,01,PRESIDENT,ABSENTEE,JOHNSON/WELD,2
2016-11-08,23,01,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
2016-11-08,23,01,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
2016-11-08,23,01,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,23,01,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,23,01,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,23,01,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,23,01,PRESIDENT,Total,CLINTON/KAINE,673
2016-11-08,23,01,PRESIDENT,Total,TRUMP/PENCE,389
2016-11-08,23,01,PRESIDENT,Total,JOHNSON/WELD,61
2016-11-08,23,02,PRESIDENT,Polling,CLINTON/KAINE,511
2016-11-08,23,02,PRESIDENT,Polling,TRUMP/PENCE,270
2016-11-08,23,02,PRESIDENT,Polling,JOHNSON/WELD,45
2016-11-08,23,02,PRESIDENT,ABSENTEE,CLINTON/KAINE,50
2016-11-08,23,02,PRESIDENT,ABSENTEE,TRUMP/PENCE,11
2016-11-08,23,02,PRESIDENT,ABSENTEE,JOHNSON/WELD,1
2016-11-08,23,02,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
2016-11-08,23,02,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
2016-11-08,23,02,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,23,02,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,23,02,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,23,02,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,23,02,PRESIDENT,Total,CLINTON/KAINE,561
2016-11-08,23,02,PRESIDENT,Total,TRUMP/PENCE,281
2016-11-08,23,02,PRESIDENT,Total,JOHNSON/WELD,46
2016-11-08,23,03,PRESIDENT,Polling,CLINTON/KAINE,344
2016-11-08,23,03,PRESIDENT,Polling,TRUMP/PENCE,200
2016-11-08,23,03,PRESIDENT,Polling,JOHNSON/WELD,25
2016-11-08,23,03,PRESIDENT,ABSENTEE,CLINTON/KAINE,27
2016-11-08,23,03,PRESIDENT,ABSENTEE,TRUMP/PENCE,10
2016-11-08,23,03,PRESIDENT,ABSENTEE,JOHNSON/WELD,2
2016-11-08,23,03,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
2016-11-08,23,03,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
2016-11-08,23,03,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,23,03,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,23,03,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,23,03,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,23,03,PRESIDENT,Total,CLINTON/KAINE,371
2016-11-08,23,03,PRESIDENT,Total,TRUMP/PENCE,210
2016-11-08,23,03,PRESIDENT,Total,JOHNSON/WELD,27
2016-11-08,23,04,PRESIDENT,Polling,CLINTON/KAINE,513
2016-11-08,23,04,PRESIDENT,Polling,TRUMP/PENCE,288
2016-11-08,23,04,PRESIDENT,Polling,JOHNSON/WELD,41
2016-11-08,23,04,PRESIDENT,ABSENTEE,CLINTON/KAINE,32
2016-11-08,23,04,PRESIDENT,ABSENTEE,TRUMP/PENCE,19
2016-11-08,23,04,PRESIDENT,ABSENTEE,JOHNSON/WELD,4
2016-11-08,23,04,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
2016-11-08,23,04,PRESIDENT,PROVISIONAL,TRUMP/PENCE,1
2016-11-08,23,04,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,23,04,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,23,04,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,23,04,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,23,04,PRESIDENT,Total,CLINTON/KAINE,545
2016-11-08,23,04,PRESIDENT,Total,TRUMP/PENCE,308
2016-11-08,23,04,PRESIDENT,Total,JOHNSON/WELD,45
2016-11-08,23,05,PRESIDENT,Polling,CLINTON/KAINE,417
2016-11-08,23,05,PRESIDENT,Polling,TRUMP/PENCE,191
2016-11-08,23,05,PRESIDENT,Polling,JOHNSON/WELD,36
2016-11-08,23,05,PRESIDENT,ABSENTEE,CLINTON/KAINE,44
2016-11-08,23,05,PRESIDENT,ABSENTEE,TRUMP/PENCE,8
2016-11-08,23,05,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
2016-11-08,23,05,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
2016-11-08,23,05,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
2016-11-08,23,05,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,23,05,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,23,05,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,1
2016-11-08,23,05,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,23,05,PRESIDENT,Total,CLINTON/KAINE,461
2016-11-08,23,05,PRESIDENT,Total,TRUMP/PENCE,200
2016-11-08,23,05,PRESIDENT,Total,JOHNSON/WELD,36
2016-11-08,23,06,PRESIDENT,Polling,CLINTON/KAINE,386
2016-11-08,23,06,PRESIDENT,Polling,TRUMP/PENCE,234
2016-11-08,23,06,PRESIDENT,Polling,JOHNSON/WELD,29
2016-11-08,23,06,PRESIDENT,ABSENTEE,CLINTON/KAINE,16
2016-11-08,23,06,PRESIDENT,ABSENTEE,TRUMP/PENCE,6
2016-11-08,23,06,PRESIDENT,ABSENTEE,JOHNSON/WELD,1
2016-11-08,23,06,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
2016-11-08,23,06,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
2016-11-08,23,06,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,23,06,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,23,06,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,23,06,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,1
2016-11-08,23,06,PRESIDENT,Total,CLINTON/KAINE,402
2016-11-08,23,06,PRESIDENT,Total,TRUMP/PENCE,240
2016-11-08,23,06,PRESIDENT,Total,JOHNSON/WELD,31
2016-11-08,23,07,PRESIDENT,Polling,CLINTON/KAINE,436
2016-11-08,23,07,PRESIDENT,Polling,TRUMP/PENCE,190
2016-11-08,23,07,PRESIDENT,Polling,JOHNSON/WELD,43
2016-11-08,23,07,PRESIDENT,ABSENTEE,CLINTON/KAINE,40
2016-11-08,23,07,PRESIDENT,ABSENTEE,TRUMP/PENCE,20
2016-11-08,23,07,PRESIDENT,ABSENTEE,JOHNSON/WELD,1
2016-11-08,23,07,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
2016-11-08,23,07,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
2016-11-08,23,07,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,23,07,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,23,07,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,23,07,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,23,07,PRESIDENT,Total,CLINTON/KAINE,476
2016-11-08,23,07,PRESIDENT,Total,TRUMP/PENCE,210
2016-11-08,23,07,PRESIDENT,Total,JOHNSON/WELD,44
2016-11-08,23,08,PRESIDENT,Polling,CLINTON/KAINE,405
2016-11-08,23,08,PRESIDENT,Polling,TRUMP/PENCE,237
2016-11-08,23,08,PRESIDENT,Polling,JOHNSON/WELD,19
2016-11-08,23,08,PRESIDENT,ABSENTEE,CLINTON/KAINE,23
2016-11-08,23,08,PRESIDENT,ABSENTEE,TRUMP/PENCE,13
2016-11-08,23,08,PRESIDENT,ABSENTEE,JOHNSON/WELD,1
2016-11-08,23,08,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
2016-11-08,23,08,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
2016-11-08,23,08,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,23,08,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,23,08,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,1
2016-11-08,23,08,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,23,08,PRESIDENT,Total,CLINTON/KAINE,428
2016-11-08,23,08,PRESIDENT,Total,TRUMP/PENCE,251
2016-11-08,23,08,PRESIDENT,Total,JOHNSON/WELD,20
2016-11-08,23,09,PRESIDENT,Polling,CLINTON/KAINE,100
2016-11-08,23,09,PRESIDENT,Polling,TRUMP/PENCE,83
2016-11-08,23,09,PRESIDENT,Polling,JOHNSON/WELD,9
2016-11-08,23,09,PRESIDENT,ABSENTEE,CLINTON/KAINE,3
2016-11-08,23,09,PRESIDENT,ABSENTEE,TRUMP/PENCE,7
2016-11-08,23,09,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
2016-11-08,23,09,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
2016-11-08,23,09,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
2016-11-08,23,09,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,23,09,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,23,09,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,23,09,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,23,09,PRESIDENT,Total,CLINTON/KAINE,103
2016-11-08,23,09,PRESIDENT,Total,TRUMP/PENCE,90
2016-11-08,23,09,PRESIDENT,Total,JOHNSON/WELD,9
2016-11-08,24,01,PRESIDENT,Polling,CLINTON/KAINE,528
2016-11-08,24,01,PRESIDENT,Polling,TRUMP/PENCE,238
2016-11-08,24,01,PRESIDENT,Polling,JOHNSON/WELD,30
2016-11-08,24,01,PRESIDENT,ABSENTEE,CLINTON/KAINE,42
2016-11-08,24,01,PRESIDENT,ABSENTEE,TRUMP/PENCE,9
2016-11-08,24,01,PRESIDENT,ABSENTEE,JOHNSON/WELD,1
2016-11-08,24,01,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
2016-11-08,24,01,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
2016-11-08,24,01,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,24,01,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,24,01,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,24,01,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,24,01,PRESIDENT,Total,CLINTON/KAINE,570
2016-11-08,24,01,PRESIDENT,Total,TRUMP/PENCE,247
2016-11-08,24,01,PRESIDENT,Total,JOHNSON/WELD,31
2016-11-08,24,02,PRESIDENT,Polling,CLINTON/KAINE,332
2016-11-08,24,02,PRESIDENT,Polling,TRUMP/PENCE,146
2016-11-08,24,02,PRESIDENT,Polling,JOHNSON/WELD,38
2016-11-08,24,02,PRESIDENT,ABSENTEE,CLINTON/KAINE,25
2016-11-08,24,02,PRESIDENT,ABSENTEE,TRUMP/PENCE,9
2016-11-08,24,02,PRESIDENT,ABSENTEE,JOHNSON/WELD,4
2016-11-08,24,02,PRESIDENT,PROVISIONAL,CLINTON/KAINE,0
2016-11-08,24,02,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
2016-11-08,24,02,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,24,02,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,24,02,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,24,02,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,24,02,PRESIDENT,Total,CLINTON/KAINE,357
2016-11-08,24,02,PRESIDENT,Total,TRUMP/PENCE,155
2016-11-08,24,02,PRESIDENT,Total,JOHNSON/WELD,42
2016-11-08,24,03,PRESIDENT,Polling,CLINTON/KAINE,348
2016-11-08,24,03,PRESIDENT,Polling,TRUMP/PENCE,186
2016-11-08,24,03,PRESIDENT,Polling,JOHNSON/WELD,17
2016-11-08,24,03,PRESIDENT,ABSENTEE,CLINTON/KAINE,31
2016-11-08,24,03,PRESIDENT,ABSENTEE,TRUMP/PENCE,7
2016-11-08,24,03,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
2016-11-08,24,03,PRESIDENT,PROVISIONAL,CLINTON/KAINE,2
2016-11-08,24,03,PRESIDENT,PROVISIONAL,TRUMP/PENCE,1
2016-11-08,24,03,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,24,03,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,24,03,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,24,03,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,24,03,PRESIDENT,Total,CLINTON/KAINE,381
2016-11-08,24,03,PRESIDENT,Total,TRUMP/PENCE,194
2016-11-08,24,03,PRESIDENT,Total,JOHNSON/WELD,17
2016-11-08,24,04,PRESIDENT,Polling,CLINTON/KAINE,476
2016-11-08,24,04,PRESIDENT,Polling,TRUMP/PENCE,246
2016-11-08,24,04,PRESIDENT,Polling,JOHNSON/WELD,33
2016-11-08,24,04,PRESIDENT,ABSENTEE,CLINTON/KAINE,37
2016-11-08,24,04,PRESIDENT,ABSENTEE,TRUMP/PENCE,16
2016-11-08,24,04,PRESIDENT,ABSENTEE,JOHNSON/WELD,0
2016-11-08,24,04,PRESIDENT,PROVISIONAL,CLINTON/KAINE,2
2016-11-08,24,04,PRESIDENT,PROVISIONAL,TRUMP/PENCE,1
2016-11-08,24,04,PRESIDENT,PROVISIONAL,JOHNSON/WELD,2
2016-11-08,24,04,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,24,04,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,24,04,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,24,04,PRESIDENT,Total,CLINTON/KAINE,515
2016-11-08,24,04,PRESIDENT,Total,TRUMP/PENCE,263
2016-11-08,24,04,PRESIDENT,Total,JOHNSON/WELD,35
2016-11-08,24,05,PRESIDENT,Polling,CLINTON/KAINE,519
2016-11-08,24,05,PRESIDENT,Polling,TRUMP/PENCE,237
2016-11-08,24,05,PRESIDENT,Polling,JOHNSON/WELD,31
2016-11-08,24,05,PRESIDENT,ABSENTEE,CLINTON/KAINE,25
2016-11-08,24,05,PRESIDENT,ABSENTEE,TRUMP/PENCE,13
2016-11-08,24,05,PRESIDENT,ABSENTEE,JOHNSON/WELD,2
2016-11-08,24,05,PRESIDENT,PROVISIONAL,CLINTON/KAINE,3
2016-11-08,24,05,PRESIDENT,PROVISIONAL,TRUMP/PENCE,1
2016-11-08,24,05,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,24,05,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,24,05,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,24,05,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,24,05,PRESIDENT,Total,CLINTON/KAINE,547
2016-11-08,24,05,PRESIDENT,Total,TRUMP/PENCE,251
2016-11-08,24,05,PRESIDENT,Total,JOHNSON/WELD,33
2016-11-08,24,06,PRESIDENT,Polling,CLINTON/KAINE,565
2016-11-08,24,06,PRESIDENT,Polling,TRUMP/PENCE,186
2016-11-08,24,06,PRESIDENT,Polling,JOHNSON/WELD,57
2016-11-08,24,06,PRESIDENT,ABSENTEE,CLINTON/KAINE,28
2016-11-08,24,06,PRESIDENT,ABSENTEE,TRUMP/PENCE,17
2016-11-08,24,06,PRESIDENT,ABSENTEE,JOHNSON/WELD,3
2016-11-08,24,06,PRESIDENT,PROVISIONAL,CLINTON/KAINE,2
2016-11-08,24,06,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
2016-11-08,24,06,PRESIDENT,PROVISIONAL,JOHNSON/WELD,0
2016-11-08,24,06,PRESIDENT,HOUSE VOTES,CLINTON/KAINE,0
2016-11-08,24,06,PRESIDENT,HOUSE VOTES,TRUMP/PENCE,0
2016-11-08,24,06,PRESIDENT,HOUSE VOTES,JOHNSON/WELD,0
2016-11-08,24,06,PRESIDENT,Total,CLINTON/KAINE,595
2016-11-08,24,06,PRESIDENT,Total,TRUMP/PENCE,203
2016-11-08,24,06,PRESIDENT,Total,JOHNSON/WELD,60
2016-11-08,24,07,PRESIDENT,Polling,CLINTON/KAINE,489
2016-11-08,24,07,PRESIDENT,Polling,TRUMP/PENCE,203
2016-11-08,24,07,PRESIDENT,Polling,JOHNSON/WELD,33
2016-11-08,24,07,PRESIDENT,ABSENTEE,CLINTON/KAINE,24
2016-11-08,24,07,PRESIDENT,ABSENTEE,TRUMP/PENCE,20
2016-11-08,24,07,PRESIDENT,ABSENTEE,JOHNSON/WELD,3
2016-11-08,24,07,PRESIDENT,PROVISIONAL,CLINTON/KAINE,1
2016-11-08,24,07,PRESIDENT,PROVISIONAL,TRUMP/PENCE,0
